"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003002","regionalization","157/4550","440/18860",0.356818181818182,1.47903096903097,5.73311070774604,2.5825084303568e-08,4.46558749415863e-06,3.74841282113777e-06,"2296/3169/2019/367/5460/138162/6491/8646/123872/585/7832/5080/203286/23432/4010/56033/658/4851/352909/5013/2255/3239/7516/1767/6405/79600/2303/9742/8553/57728/6790/2290/5100/55036/63950/6926/4488/6496/650/7704/2016/2737/6608/6422/3212/23639/8092/3955/57669/4188/58524/220136/1045/25790/429/5087/10818/79192/9355/10512/10683/3211/2637/7044/27019/56603/3234/652/6615/6092/3213/25928/3207/57453/1482/8313/83538/2348/130497/5046/144165/221400/4036/5727/2297/115948/6939/5076/3215/65009/3087/145258/128344/4824/25806/3221/22943/3237/79659/6423/1952/168507/3222/10716/1746/3214/221833/51176/3170/9573/3219/3670/60529/57216/50937/1044/23493/8701/3216/2302/9464/8022/4838/6862/5015/92749/2253/7080/391723/2735/1906/55079/146845/164781/56165/27023/5308/5649/389549/7476/10736/497189/6656/343930/9350/6997/5626/121643/1745/134701/7547/2626/4618/120237/170825/55997/9421",157
"GO:0048732","gland development","161/4550","454/18860",0.354625550660793,1.46994239240935,5.71528711678685,2.77133632622388e-08,4.6625861164172e-06,3.91377340636567e-06,"2296/5241/2099/7494/2625/3169/2066/367/9095/1029/887/9133/2146/3158/80139/123872/1956/8543/540/8140/5080/2001/4851/2255/5914/1448/3239/4233/1051/1054/4478/128239/2049/6663/2691/6790/596/7039/55036/4602/5465/6926/59277/4488/6496/650/7043/8091/8945/4781/2737/5618/6608/5268/6422/6715/80326/9368/2119/5454/79733/247/29842/5270/429/7498/51599/1969/9076/6583/10913/2627/5087/3400/144455/10818/10512/2624/11035/64065/2692/675/1396/8792/7166/100/7124/652/595/768239/3651/2194/374/2322/3213/25928/3207/8835/7422/5629/1482/6662/284217/220/5727/344167/9420/761/3249/5324/445/4824/255738/3642/7022/3488/7448/2487/59350/1081/51176/3219/151449/3670/6927/5243/64919/8379/9148/634/9464/8022/4838/2253/7080/2735/1906/23440/655/9480/1447/27023/5308/1588/159296/335/6997/10718/5105/3084/1543/5626/5617/1813/7547/54575/3175/6658/2516/256297/51350",161
"GO:0045165","cell fate commitment","116/4550","304/18860",0.381578947368421,1.58166570271833,5.76518540403714,2.88233708972211e-08,4.72172325882108e-06,3.9634131061996e-06,"30812/2625/3169/2066/5460/9095/3572/25803/7475/8543/5080/2001/4851/3475/3066/2255/5914/55553/7101/2303/2290/596/63950/6926/650/89870/4781/2737/6608/220202/6422/5457/7004/85440/80326/343472/5454/30012/8324/58524/429/2627/2624/10215/64843/56603/652/8521/25928/3207/57453/5629/1482/6662/25925/100170841/5727/344167/116448/5076/7148/9760/81029/145258/22943/7484/6423/7022/10716/1746/3170/9573/56833/151449/3670/3594/10538/3662/64919/50937/23493/8022/4838/6862/9496/2253/7080/1906/4656/55079/7480/2623/9480/338917/347853/159296/79923/2636/7476/10736/6656/157848/121643/1745/4633/63978/2626/4618/170302/120237/3175/170825/4654/256297/474/167826",116
"GO:0098739","import across plasma membrane","89/4550","218/18860",0.408256880733945,1.69224720233895,5.79680132478208,3.22248227431002e-08,5.14357747630253e-06,4.3175174115182e-06,"23428/6833/3767/25800/480/3760/6542/8645/6564/8140/169026/8912/8884/3783/11254/776/483/59341/6337/6511/162514/120103/9154/81031/113235/221074/10991/6505/5621/9368/3934/2916/51305/10479/477/1261/59272/6513/778/6583/57393/773/3761/5997/7124/25769/6506/261729/6509/3759/9495/6518/774/495/4036/496/3458/4923/284525/255738/3766/81539/6565/55503/728215/3765/6557/3772/3773/777/100134444/6582/6534/23657/5026/54716/948/389015/3758/6543/6569/610/479/343/10021/3763/84889/6523/5535",89
"GO:0007586","digestion","66/4550","148/18860",0.445945945945946,1.84847044847045,5.84322602476032,3.60983608845082e-08,5.61780741265159e-06,4.71558587975523e-06,"7033/7031/6584/1131/887/7357/4986/2255/5733/51474/3783/5646/2346/65266/10753/10874/10891/113235/51302/55765/115111/4583/949/8544/4588/8856/362/29881/9245/6662/150/6518/27159/65267/4585/257194/1128/51738/1582/9075/5243/885/389383/5225/3952/948/336/389015/7032/1646/159296/335/497189/118471/387129/3605/1208/5408/56667/6523/4880/440387/56287/170302/6779/5406",66
"GO:0021536","diencephalon development","43/4550","83/18860",0.518072289156627,2.14743810406461,5.90745500664978,4.63056332886502e-08,7.0257965309574e-06,5.89745152900825e-06,"9095/5080/5013/2255/139411/59336/3747/2691/6496/650/8091/6608/5457/6715/5454/30062/2624/2692/10215/2637/652/4929/4808/3746/26047/3670/8022/79625/2253/7080/2735/23440/9001/6887/1141/27023/5308/9723/5626/1813/170302/6658/137814",43
"GO:0045109","intermediate filament organization","40/4550","75/18860",0.533333333333333,2.21069597069597,5.92386756429956,4.74029645462186e-08,7.0257965309574e-06,5.89745152900825e-06,"3868/338785/3889/3854/3857/8688/9118/5317/3887/286887/3892/3853/3852/196374/3872/3891/3885/25984/3861/3850/374454/192666/3890/3888/8687/9119/140807/3884/3851/3882/121391/3855/3886/390792/4741/125115/3859/3849/54474/51350",40
"GO:0018958","phenol-containing compound metabolic process","55/4550","117/18860",0.47008547008547,1.94853010237626,5.80322899482267,5.47754403493194e-08,7.86227720688306e-06,6.59959316084845e-06,"2625/18/4948/64943/1001/596/117247/3067/6715/6505/7173/115111/2184/5409/6817/7166/26002/6799/6490/90527/2903/4128/1733/50506/2861/3249/23596/51301/4929/3642/27284/4435/9365/1081/9464/9627/53905/23657/1141/389434/1638/7054/405753/1644/1814/1543/5053/100289017/6870/1428/1813/1812/121278/4852/340595",55
"GO:0048663","neuron fate commitment","41/4550","78/18860",0.525641025641026,2.17881093265709,5.88255166169592,5.55727224261614e-08,7.86227720688306e-06,6.59959316084845e-06,"3169/8543/5080/4851/2290/63950/4781/2737/220202/5457/5454/30012/58524/429/2624/10215/64843/652/5629/6662/25925/100170841/116448/7022/10716/1746/3670/64919/8022/7080/55079/2636/6656/121643/1745/170302/120237/170825/256297/474/167826",41
"GO:0022412","cellular process involved in reproduction in multicellular organism","158/4550","449/18860",0.351893095768374,1.45861621674539,5.54599023535978,6.6422036363043e-08,9.18838169688761e-06,7.71272487733673e-06,"152015/7802/84072/54763/6732/80127/4948/149465/90506/26074/9319/585/1811/89765/9025/4436/79846/6875/54760/23198/79925/658/5806/5914/259266/26271/83853/644890/646/10149/994/8549/6790/596/1672/1761/10361/402573/84223/7704/22873/80217/8382/10046/891/126075/54970/2119/9576/57082/2661/220136/283471/5104/373861/675/55779/56853/646799/11063/65975/652/11057/346673/23318/166863/340719/79747/284071/200162/6954/162540/2348/676/90342/221400/171484/5727/132954/54586/283/140690/402381/1618/91646/80726/83449/146378/79727/159686/83990/668/1080/284680/3306/160762/3815/9148/245711/219681/4838/346171/2352/92749/29947/4613/2735/1906/344018/344758/255101/146845/54937/91181/388553/56165/107983988/168391/200373/56729/326340/81492/54514/26038/390243/83893/339168/339345/1235/286464/147872/5047/132612/389852/93661/171482/50487/150221/63978/63946/167/2528/4880/6690/346288/283129/56163/728695/124626/374768/2515/122042/204474/145645/6406/140732/7142/81833",158
"GO:0042886","amide transport","125/4550","338/18860",0.369822485207101,1.5329345211002,5.57485369943871,6.96977559441355e-08,9.43192458157051e-06,7.91715470267022e-06,"18/6833/3767/1131/7200/4316/8938/6564/154664/131177/169026/10815/94121/55638/9501/8884/10411/9607/59341/2691/6279/2696/6891/117247/3708/10874/7447/8091/113235/7369/5799/6566/10991/51083/25924/55512/9368/10560/1113/111/8170/3667/5578/6720/57393/6890/2692/2151/1946/5360/2867/7124/5019/3651/952/9429/100507043/55636/2348/2922/150/2697/4547/2770/7021/4036/5455/3458/91608/1201/2852/222546/51738/366/4843/80157/6565/1080/3745/3170/1363/3670/7036/283600/26154/64849/6927/114/5243/7349/2244/30835/6352/364/10257/57818/4887/2352/8989/1906/116/3952/23657/152/6755/4826/6616/343/89872/9971/7425/83795/2864/84417/54097/3358/1813/4160/846/100509620/1908/2695/2243/6514/222545",125
"GO:0009410","response to xenobiotic stimulus","156/4550","443/18860",0.352144469525959,1.45965817478233,5.52042633493101,7.62181723055035e-08,1.00948536723779e-05,8.47361718531959e-06,"2625/9/18/6833/84084/3767/2203/1503/8438/1548/7804/3158/7345/4176/134147/4316/7366/6530/10451/11200/3066/4067/2947/1063/6532/4025/6663/65266/596/1549/5888/2330/2016/7369/340485/6422/891/1869/6715/2890/51083/6505/5621/27290/3934/54498/10720/116285/25788/9447/6720/2950/2627/4860/768/123/10512/27063/368/6579/6538/1572/2938/6817/7363/8856/10/21/100/56603/7124/2946/5019/595/3651/6506/32/6799/79641/952/1545/144165/7367/2903/7364/4609/7021/495/5727/221357/5138/873/6097/445/4824/64170/26050/2939/6423/40/27284/2567/4843/54905/1555/3356/2902/3746/6283/2353/375611/2327/2912/28234/2354/66002/5243/10257/389903/2940/1592/1562/5142/2253/8989/1906/94274/10249/5563/8529/4842/1558/64332/6569/610/10715/1814/2944/1543/9153/9370/407019/9293/8647/1813/2626/1812/116085/54578/4880/494327/54575/1557/10599/442038/54658",156
"GO:0002065","columnar/cuboidal epithelial cell differentiation","53/4550","113/18860",0.469026548672566,1.94414081493728,5.67616898338025,1.04182011847194e-07,1.3511104661433e-05,1.13412172545937e-05,"5241/7494/3169/3572/123016/25803/6664/203068/4851/5914/1051/688/6098/5317/5697/650/2016/4781/10733/5454/159989/1045/429/56913/2627/10309/2624/652/11023/5629/345643/6662/5915/56975/124093/3642/222546/133396/51176/2302/8022/4838/2253/23440/1000/655/389015/647309/157848/2626/3175/388364/4852",53
"GO:0046883","regulation of hormone secretion","104/4550","272/18860",0.382352941176471,1.58487394957983,5.47867590302045,1.3081935698323e-07,1.66193979024614e-05,1.39503176813051e-05,"18/6833/3767/1131/6664/185/7200/8938/131177/169026/94121/55638/4986/9501/1408/10411/9607/2691/2696/3708/10874/4602/7447/8091/5443/6566/51083/25924/1113/51305/111/4828/3667/5578/2661/301/6720/654/2692/2151/1946/2867/7124/5019/3651/952/84634/100507043/55636/2922/6863/150/2697/80223/2770/7021/3458/91608/4824/2852/3976/222546/51738/668/4843/114899/1080/3745/3170/3670/7036/26154/114/7349/2244/6352/57818/886/8989/1906/116/6869/3952/152/6755/4826/6616/1588/56729/9971/8074/83795/2864/9370/84417/3358/50487/1813/846/1908/2695/2243/6514/222545",104
"GO:0071805","potassium ion transmembrane transport","84/4550","208/18860",0.403846153846154,1.67396449704142,5.51126374882251,1.36604684637668e-07,1.70072832373897e-05,1.42759085166607e-05,"6833/3767/60598/480/3760/9132/3755/23704/8645/3787/4986/3752/3783/776/3747/483/65266/23630/3756/79041/9312/51083/389816/5621/51305/10479/477/3761/3754/10089/25769/27012/3778/3759/9424/3743/81033/495/3780/496/343450/3249/3737/30818/30820/284525/27133/3766/131096/3751/3779/259232/9722/3746/3745/1804/3765/6557/3772/3773/219527/56660/157855/100134444/169522/3742/90134/389015/6616/3758/3785/610/479/170850/53828/57084/10021/83795/3739/10242/3763/57628/1908/3744",84
"GO:0071466","cellular response to xenobiotic stimulus","82/4550","202/18860",0.405940594059406,1.68264606680448,5.50026918280005,1.47329607154478e-07,1.7982878520326e-05,1.50948229084588e-05,"9/2203/1548/7345/4176/134147/7366/11200/2947/4025/6663/65266/1549/2330/340485/1869/5621/54498/10720/116285/9447/2950/27063/6579/1572/2938/6817/7363/8856/10/100/56603/2946/6799/1545/7367/7364/4609/221357/5138/873/6097/4824/2939/40/27284/4843/54905/1555/2902/3746/6283/2327/28234/66002/5243/10257/2940/1592/1562/5142/1906/94274/10249/5563/8529/4842/1558/10715/2944/1543/9153/9370/407019/8647/54578/494327/54575/1557/10599/442038/54658",82
"GO:0007409","axonogenesis","163/4550","472/18860",0.345338983050847,1.43144905941516,5.35276885595448,1.68626077231084e-07,2.01864871300673e-05,1.69445313233826e-05,"2625/4137/2676/140578/1749/123016/56963/51466/9620/3925/653269/7345/323/53335/8543/54798/2047/5080/4099/658/4851/3475/4133/5979/107/6285/2049/23303/84612/6405/7101/79600/2051/2290/596/59277/3800/4781/2737/6608/81569/220202/5457/56896/7869/85440/343472/5454/8399/10479/57731/54437/84189/374946/2045/5578/26230/9355/10512/9369/5818/2637/3897/85449/64843/2048/347733/1002/1946/653781/84631/214/5754/11023/5063/7504/91653/6092/79006/57453/4753/6277/7422/8997/65078/644168/84570/51761/9201/144165/5803/6324/56920/90249/5727/80031/2297/5076/153478/23105/25806/3908/26050/137970/4929/1952/5588/10716/59352/1630/10501/6585/6586/10381/4168/151449/3670/63923/4693/57216/4803/64919/10371/885/8022/3730/5015/22854/1600/886/2253/7080/9211/1906/345651/57689/55079/8929/655/1907/1141/23566/27023/5649/23114/4684/2636/2042/23767/1943/389549/7476/9723/7143/4504/1813/84665/170302/56956/1908/53942/474/5458",163
"GO:0120254","olefinic compound metabolic process","71/4550","169/18860",0.420118343195266,1.74141361596983,5.45924836619753,2.06061842393316e-07,2.42025465829885e-05,2.03156104397303e-05,"339761/5321/1548/60481/11283/8912/157506/5743/199974/8228/2166/1549/650/3295/54898/6715/1589/8399/247/2950/654/1572/2938/133/1579/2946/174/6121/84649/1545/220/57834/441282/158835/2053/1555/3991/2902/9227/83401/66002/121214/284541/1562/53630/1958/653/8529/1558/195814/126/1646/1588/1586/8608/9415/64600/24/125/1543/242/50700/1109/158833/1584/5406/1557/57016/3283/131/222545",71
"GO:0007281","germ cell development","144/4550","409/18860",0.352078239608802,1.4593836481367,5.29629837314339,2.41903663841051e-07,2.78861168038989e-05,2.34075981931185e-05,"152015/7802/84072/54763/6732/80127/4948/149465/90506/26074/9319/585/1811/89765/9025/4436/79846/6875/54760/23198/79925/658/5806/5914/259266/26271/83853/644890/646/10149/994/8549/6790/596/1672/1761/10361/402573/84223/7704/22873/80217/8382/891/126075/54970/2119/9576/57082/2661/220136/283471/373861/675/55779/56853/646799/11063/65975/652/11057/346673/23318/166863/340719/79747/284071/200162/6954/162540/676/221400/171484/5727/132954/283/140690/402381/1618/91646/80726/83449/79727/159686/83990/668/1080/3306/160762/3815/9148/245711/219681/4838/346171/92749/29947/4613/2735/1906/344018/344758/255101/146845/54937/91181/388553/56165/107983988/168391/200373/326340/81492/54514/26038/83893/339345/1235/286464/147872/5047/132612/93661/171482/50487/150221/63978/63946/2528/4880/6690/346288/283129/56163/728695/124626/374768/122042/204474/145645/6406/140732/7142/81833",144
"GO:0048608","reproductive structure development","117/4550","318/18860",0.367924528301887,1.52506738544474,5.32470468510327,2.47101605589157e-07,2.79674089962273e-05,2.34758348353029e-05,"30812/2296/5241/2099/2625/3169/367/2175/2178/2674/132625/4678/4436/658/4851/5806/352909/2255/5914/3239/259266/157506/81930/1051/57728/596/1761/6926/8531/6496/8091/3295/10046/10549/5618/5268/6422/6715/23639/3955/7301/247/5270/2661/2627/3400/10818/10309/4254/654/675/1396/80000/652/174/595/768239/6092/3207/6665/7422/89766/55636/8204/345643/130497/6662/9468/4036/5727/9420/115948/283/2254/2796/5324/4824/63951/7484/6423/7022/83990/668/4808/1081/6586/151449/11086/5243/3815/2620/93649/2253/7080/2735/344758/653/642658/2623/3952/655/91181/1588/56729/647309/269/7476/497189/7425/2626/4880/56956/101927581/2516/2515/122042/644041",117
"GO:0007631","feeding behavior","50/4550","107/18860",0.467289719626168,1.93694156310979,5.48042487150544,2.73221688192096e-07,3.03715180177821e-05,2.54938432365708e-05,"2019/1602/7345/7200/2744/4986/9607/10874/5697/51052/7371/5457/51083/9518/59272/4886/347148/4326/51761/79924/257194/51738/112609/10716/2353/885/7349/9464/4887/391723/6869/3952/339403/127343/56729/7054/387129/1271/56923/6870/3062/3358/1813/4160/3375/4889/1812/2834/4159/4852",50
"GO:0021872","forebrain generation of neurons","44/4550","90/18860",0.488888888888889,2.02647130647131,5.50403445516649,2.8554210041683e-07,3.1184203071838e-05,2.61760108304551e-05,"2066/1749/5080/259266/130574/7101/2290/650/2016/54149/2737/64211/429/3400/2624/2637/6092/5629/166614/9760/7022/431707/10716/57282/4808/1746/1996/51176/64919/8022/79625/2253/7080/23440/55079/1638/26038/6656/9723/1745/1813/1812/170302/170825",44
"GO:0033046","negative regulation of sister chromatid segregation","29/4550","50/18860",0.58,2.40413186813187,5.60587890689417,3.09770501826918e-07,3.16118258011896e-05,2.65349572229305e-05,"55143/991/7272/10403/9212/699/83903/5347/220134/9319/221150/332/26271/54908/3619/1063/83540/4085/701/348654/891/147841/57082/57405/84101/1843/8379/56155/118471",29
"GO:0033048","negative regulation of mitotic sister chromatid segregation","29/4550","50/18860",0.58,2.40413186813187,5.60587890689417,3.09770501826918e-07,3.16118258011896e-05,2.65349572229305e-05,"55143/991/7272/10403/9212/699/83903/5347/220134/9319/221150/332/26271/54908/3619/1063/83540/4085/701/348654/891/147841/57082/57405/84101/1843/8379/56155/118471",29
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","29/4550","50/18860",0.58,2.40413186813187,5.60587890689417,3.09770501826918e-07,3.16118258011896e-05,2.65349572229305e-05,"55143/991/7272/10403/9212/699/83903/5347/220134/9319/221150/332/26271/54908/3619/1063/83540/4085/701/348654/891/147841/57082/57405/84101/1843/8379/56155/118471",29
"GO:2000816","negative regulation of mitotic sister chromatid separation","29/4550","50/18860",0.58,2.40413186813187,5.60587890689417,3.09770501826918e-07,3.16118258011896e-05,2.65349572229305e-05,"55143/991/7272/10403/9212/699/83903/5347/220134/9319/221150/332/26271/54908/3619/1063/83540/4085/701/348654/891/147841/57082/57405/84101/1843/8379/56155/118471",29
"GO:0045664","regulation of neuron differentiation","80/4550","199/18860",0.402010050251256,1.66635374675576,5.32855113094517,3.35740527910359e-07,3.33803280410354e-05,2.80194374797209e-05,"30812/3169/6664/53335/8200/5080/6457/4099/4851/5914/259266/6285/6532/7101/2290/596/124936/6496/650/2737/6422/284403/2119/238/30012/51704/429/54897/5087/3400/2624/654/55906/10215/64843/151/1756/652/375567/8835/5629/1482/282969/100507043/90527/6662/22943/6423/79727/1746/7732/151449/3670/4803/64919/50937/23493/5121/1600/4613/26281/55079/8929/655/152/57540/4674/5649/50674/389549/4058/57795/221938/157848/2056/1745/1620/6658/474/5458",80
"GO:0061458","reproductive system development","118/4550","323/18860",0.365325077399381,1.51429251862688,5.25698762422445,3.37825006680358e-07,3.33803280410354e-05,2.80194374797209e-05,"30812/2296/5241/2099/2625/3169/367/2175/2178/2674/132625/4678/4436/658/4851/5806/352909/2255/5914/3239/259266/157506/81930/1051/57728/596/1761/6926/8531/6496/8091/3295/10046/10549/5618/5268/6422/6715/23639/3955/7301/247/5270/2661/2627/3400/10818/10309/4254/654/675/1396/80000/652/174/595/768239/6092/3207/6665/7422/89766/55636/8204/345643/130497/6662/9468/4036/5727/9420/115948/283/2254/2796/5324/4824/63951/7484/6423/7022/83990/668/4808/1081/6586/151449/11086/5243/3815/2620/93649/2253/7080/2735/344758/653/642658/2623/3952/655/91181/1588/56729/647309/269/84690/7476/497189/7425/2626/4880/56956/101927581/2516/2515/122042/644041",118
